group_id,group_name,post_id,comment_text
-50536362,hodimvmore,541969,"[id412903362|Юрий], И сейчас так же"
-50536362,hodimvmore,541967,"ЦПУ, one love😄🤣"
-50536362,hodimvmore,541967,"[id1064195813|Serebrin], починили кондей)"
-50536362,hodimvmore,541967,"[id440386934|Илья], 😂"
-50536362,hodimvmore,541967,"знакомо,на шлюпочной палубе будет посвежее😜"
-50536362,hodimvmore,541967,"Как это знакомо ЦПУ, гамаки"
-50536362,hodimvmore,541967,"да ну, Ice Condor"
-50536362,hodimvmore,541967,"Когда летом в Бахрейне в доке отключают на судне систему кондеционирования , наступает понимание, что воздухом не дышат, его глотают и жуют."
-50536362,hodimvmore,541967,"Неделя на экваторе без кондея, фиттер сотворил чудо на токарном станке прямо под Рождество."
-50536362,hodimvmore,541967,Эти фотки теперь каждый год будут постить?😂
-50536362,hodimvmore,541967,"Ахахахахахха, РП бункер как всегда"
-50536362,hodimvmore,541967,Держитесь ребята. Гавно случаеться...
-50536362,hodimvmore,541967,"Мой местяк был в ЦПУ за ГРЩ :))) Сны снились хорошие, даже не смотря на короткий сон :))) там помещались все главные лица ЦПУ по иерархии 🤣Дед, 2й мех,  я - ЕТО и 3й мех, остальные где поместятся, но в основном шли на плубу, так как дедушке жутко не нравилось переступать через тела ... Но мы без матрасов, а просто на резиновых ковриках спали в комбезах .... Незабываемо !!!"
-50536362,hodimvmore,541967,Никому такого не пожелаешь!
-50536362,hodimvmore,541963,"Утром стал спускаться в трюм, спустился, потом поднялся, и пора обедать."
-50536362,hodimvmore,541963,"Высота борта у very large container carrier около 29 метров, плюс еще 10 ярусов контейнеров на крышках трюмов, примерно 29+ 24 53 метра высоты "" портала"""
-50536362,hodimvmore,541959,Я поэт зовут Незнайка от меня вам Балалайка
-50536362,hodimvmore,541948,"Ничего нового. Вилка с 4 зубцами для обычной еды. 
Вилки с двумя зубцами для фруктов и морепродуктов. Крабы, креветки, улитки."
-50536362,hodimvmore,541948,А че не нравится?
-50536362,hodimvmore,541948,"Вспомнился  стишок из детства :
Не бойся ножа 
А бойся вилки 
Один удар 
Четыре дырки…

А в данном варианте будет всего две дырки 😊"
-50536362,hodimvmore,541948,В нашей деревне едят обычной вилкой
-50536362,hodimvmore,541948,"Какие заказывал ,такие и прислали"
-50536362,hodimvmore,541943,Но современные врачи с этим борются!
-50536362,hodimvmore,541943,"Рабочий, бля. Кто это написал?"
-50536362,hodimvmore,541943,"Написал умный человек, в отличие от некоторвх."
-50536362,hodimvmore,541943,Вариант Safety First от Генри Форда
-50536362,hodimvmore,541940,t.me/marengo_olesya
-50536362,hodimvmore,541912,"Явно обдутый тип,глаза"
-50536362,hodimvmore,541912,Вира трал
-50536362,hodimvmore,541912,Котик пришел посмотреть на нарка
-50536362,hodimvmore,541912,"Хорошо, что живой. Обычно этих милых существ вынимают из трала мёртвыми."
-50536362,hodimvmore,541888,Группа моряки торгового флота ?
-50536362,hodimvmore,541888,"[id85887170|Артур], не надо паники, это будущие моряки торгового флота. Еще пару лет похавают рыбацкой романтики и на «торгаша» -с 8 до 17ти леера красить 🤣🤣🤣🤣"
-50536362,hodimvmore,541888,"[id85887170|Артур], рыбой торгуют😀"
-50536362,hodimvmore,541888,Фу мля
-50536362,hodimvmore,541888,"[id851714808|Tomas], что фу? Обычный рабочий момент. Моряки когда стали нежинками с уникальной неповторимостью снежинки? 🤣🤣🤣🤣"
-50536362,hodimvmore,541888,"Подскажите норм крюинг компанию, пожалуйста. Не хочу на дерьмовый параход опять попасть"
-50536362,hodimvmore,541888,"[id1073356308|Кан], SeadimA"
-50536362,hodimvmore,541888,"[id30028044|Антон], нормальная? В Керчи находится да? Я с Камчатки смогу от них уйти в рейс?)"
-50536362,hodimvmore,541888,"Хоть откуда, звони всё расскажут"
-50536362,hodimvmore,541876,"Нормально так на рыбе харю наел !
Если что , я про чувака сзади ))"
-50536362,hodimvmore,541876,"[id1064195813|Serebrin], я думал это боцман )))"
-50536362,hodimvmore,541876,Боцман совсем озверел...
-50536362,hodimvmore,541876,ТБ прежде всего!!
-50536362,hodimvmore,541876,Safety first
-50536362,hodimvmore,541876,Это Колян Должанский?
-50536362,hodimvmore,541873,"Опасно !
Они с места могут прыгать до 3 метров.
 Когти не убираются. Даже от царапин может начаться гангрена..."
-50536362,hodimvmore,541873,"Медведи еды от них ждали,а они телефоны достали!😅"
-50536362,hodimvmore,541873,Больше их никто не видел 🤣
-50536362,hodimvmore,541873,"Моряки наблюдают за медведями, медведи наблюдают за едой..."
-50536362,hodimvmore,541873,"[id191793514|Владимир], все остались при своём)"
-50536362,hodimvmore,541873,Екатерина Шпица
-50536362,hodimvmore,541873,"- Вот это плавучий шведский стол, Локи! -И не говори, Сигурд! - А!  Сейчас отведаем крылышек. Они прямо в пасть тянутся."
-50536362,hodimvmore,541854,Какая красота
-50536362,hodimvmore,541854,А как все поршни могут быть в вмт?)
-50536362,hodimvmore,541854,"Особенно, когда это делает береговая бригада)))"
-50536362,hodimvmore,541854,"[id62780597|Сергей], снял с языка!"
-50536362,hodimvmore,541837,"Лучше меньше да лучше. Один тнвд с человека, огромные форсунки, огромное мко. На любителей."
-50536362,hodimvmore,541837,Контейнеровоз как я понимаю
-50536362,hodimvmore,541837,Одиннадцать я насчитал
-50536362,hodimvmore,541830,Атмосферно!..
-50536362,hodimvmore,541818,Из нового: « не думал что у моряков есть кредиты!»  😏
-50536362,hodimvmore,541818,"[id51908497|Роман], конечно есть,даже у капитанов,у нас мастер взял себе дом в кредит за 40 лямов,с первым взносом 10 лямов! Щас гасит!"
-50536362,hodimvmore,541818,"[id51908497|Роман], у береговых людей понятие о моряках, как о людях с вылетающими купюрами из карманов, набитых долларами или евро или рублями. Всю зарплату нужно пополам делить, пока в отпуске 5 месяцев( нынче такие реалии) никто зп не платит, бюджет свой сам контролируешь. Поэтому не обращайте внимание, эти люди далеки от того что происходит на борту судна"
-50536362,hodimvmore,541818,"[id800355283|Pavel], вот не понимаю почему вы делите ЗП пополам? В рейсе вы ничего не тратите. И все что заработали за контракт, то и остаётся у вас. И в отпуске у вас есть и деньги и время чтобы отдохнуть или что то сделать."
-50536362,hodimvmore,541818,"[id676541320|Alex], если один то да, а если есть дети , семья, то зп пополам"
-50536362,hodimvmore,541818,"[id800355283|Pavel], не скажи, я и дома зп получаю"
-50536362,hodimvmore,541818,"Или на три части есть еще кредиты, помощь родственникам итд.
Да и себе охото что-то иногда так то купить.
В итоге вроде отработал а денег не так и много"
-50536362,hodimvmore,541818,"[id503391395|Юра], значит вы на перманентном договоре"
-50536362,hodimvmore,541818,"[id800355283|Pavel], я только восхищаюсь логикой сухопутных людишек))"
-50536362,hodimvmore,541818,"[id710619831|Pavel], это у большинства взрослых моряков."
-50536362,hodimvmore,541818,👍
-50536362,hodimvmore,541818,"Ну, видимо у людей уже с нервами непорядок, по этому бесятся от каждого вопроса, надо уже на береговую переходить) с удовольствием рассказываю все что было в каждом рейсе, сколько заработал и тд.. и сам люблю послушать как у других было"
-50536362,hodimvmore,541818,Только первый вопрос выбешивает. Остальных мне не задавали.
-50536362,hodimvmore,541811,Бедолага …
-50536362,hodimvmore,541811,Негр какой-то
-50536362,hodimvmore,541811,"Жаль его, в чем прикол что и не съесть его даже …"
-50536362,hodimvmore,541811,Плавники съели
-50536362,hodimvmore,541804,Всем привет!коллеги есть ли у кого ответы на тест Ecdis Sperry Marine Vision Master?
-50536362,hodimvmore,541804,Верните все взад
-50536362,hodimvmore,541804,Бумагу другой стороной вставь
-50536362,hodimvmore,541804,"[id144178031|Артем], бумага то тут причем?он же печатает тесты ошибки не выдает"
-50536362,hodimvmore,541804,В настройках район проверь
-50536362,hodimvmore,541804,"[id134073682|Олег], проверял,и станции выбрал и типы сообщений которые будут приходить"
-50536362,hodimvmore,541804,"Такая же проблема была, правда аппаратура стоит другая. Попросила электромеханика прозвонить антенны, просмотреть все, никакой проблемы найдено не было, расширенный тест показывал, что все в порядке. По итогу, отдали на береговое обслуживание, они разбирались несколько дней, проблемы найдено не было, по итогу решили сменить антенну и все заработало."
-50536362,hodimvmore,541803,Со звуком судового телефона в каюту…
-50536362,hodimvmore,541803,"[id747515815|Владимир], с третьего раза ))"
-50536362,hodimvmore,541803,Не так.На календарь.🫣
-50536362,hodimvmore,541803,🤣👍
-50536362,hodimvmore,541800,Это  объём под СПГ?
-50536362,hodimvmore,541800,"[id9448664|Сергей], да."
-50536362,hodimvmore,541800,"[id24051448|Дмитрий], оху..ть😂😂😂👍"
-50536362,hodimvmore,541800,LNG
-50536362,hodimvmore,541800,Газик
-50536362,hodimvmore,541800,В матрице
-50536362,hodimvmore,541798,"Если тяжело вставать на вахту, значит пора домой ехать!"
-50536362,hodimvmore,541798,"[id241715821|Jack], вот вот. А то некоторые только приехали на контракт, а уже подняться не могут. Хотят поспать за счёт других"
-50536362,hodimvmore,541798,Даже ему будет сложно отговорить меня.
-50536362,hodimvmore,541798,Работал на нем 😎
-50536362,hodimvmore,541795,"Уже видео выложили , там видно, что это был дрон бэк"
-50536362,hodimvmore,541795,"[id731863291|Юрий],"
-50536362,hodimvmore,541795,охренеть. жёстко
-50536362,hodimvmore,541795,"[id731863291|Юрий], так и знал"
-50536362,hodimvmore,541795,"Очень интересно, а за экологические последствия кто-то будет отвечать?))"
-50536362,hodimvmore,541795,"[id10963566|Андрей], никто, но обвинят Россию, у нас же министерство иностранных дел, только танцевать и материться умеет."
-50536362,hodimvmore,541795,Суда разных компаний?
-50536362,hodimvmore,541795,Ну суки
-50536362,hodimvmore,541795,Британии по барабану чьми руками топить суда
-50536362,hodimvmore,541795,"[id439004526|Сергей], там не только бриты, коллективный запад жаждет реванша за проигрыш в ВОВ2😄"
-50536362,hodimvmore,541795,"Украина занимается терроризмом в открытую, при поддержке Сша и Евросоюза, как и Израиль. При этом все они согласны, что терроризм это недопустимо. Мир двойных стандартов."
-50536362,hodimvmore,541795,"[id85310441|Гагарин], вообще массаД это первая террористическая организация официально на службе государства израильского. Про ЦРУ, думаю взрослому человеку рассказывать ничего не надо?"
-50536362,hodimvmore,541795,Застраховано всё...
-50536362,hodimvmore,541795,"Где общественный резонанс, терростической атаки на гражданские суда?😄 либеральные западные Сми не получили команды тявкать"
-50536362,hodimvmore,541795,"Судя по осадке, танкера пустые. Так нахера атаковать пустые суда?"
-50536362,hodimvmore,541795,С вахты сменился. И у чифа дистресс полетел по корме видно было зарево..вроде бы всех спасли.
-50536362,hodimvmore,541786,РКТС?
-50536362,hodimvmore,541770,"Здравствуйте, Всю жизнь мечтаю работать ны рыблоловном судне. Подскажите пожалуйста как начать, живу в нижнем Новгороде.  Куда нужно уехать, где и с чего. Мечта мечтой. Мне 22года ,  кроме паспорта РФ ничего нет.  Готов с нуля хоть на 5 лет уйти. Лишь бы взяли в нормальный экипаж. Где найти людей которые возьмут отвестенность за то, чтобы наконец то начал работать. Готов пахать 30/0. 
Любые условия, лишь бы повидать мир. Прошу помочь"
-50536362,hodimvmore,541770,"[id1081586540|Nikogo], В морской колледж поступай, получишь первые морские корочки. И начинаешь работать, а там уже видно будет, твоё или нет. Зашло - поступаешь на вышку заочно, нет - меняешь окончательно профессию."
-50536362,hodimvmore,541770,"[id1081586540|Nikogo], Повидать мир на рыбаке, кек) Это очень смешно дружище)"
-50536362,hodimvmore,541770,"[id1081586540|Nikogo], будешь ты помимо 30/0 работать еще 6 через 6😂"
-50536362,hodimvmore,541770,"а никого же нет, кому отвечать?"
-50536362,hodimvmore,541765,Мне кажется ONE какая-то невезучая компания
-50536362,hodimvmore,541751,Ну Охотское аж душе жарко👍😜🌺
-50536362,hodimvmore,541751,пора в зимник
-50536362,hodimvmore,541744,Norebo
-50536362,hodimvmore,541744,"Если весь флот уйдет с районов промысла, будут ли чайки настолько огромные в естественной среде обитания?) 😂😂😂"
-50536362,hodimvmore,541728,МАХ?
-50536362,hodimvmore,541728,Imo мессенджер
-50536362,hodimvmore,541728,Max
-50536362,hodimvmore,541728,Звонки по VoWifi ещё доступны
-50536362,hodimvmore,541728,"IMO, BK, Телега."
-50536362,hodimvmore,541728,"[id24051448|Дмитрий], последний не всегда работает,  звонки проходят, но тупо ничего не понятно из-за ограничений"
-50536362,hodimvmore,541728,"[id140240735|Андрей], у меня работал нормально буквально два месяца назад."
-50536362,hodimvmore,541728,"От писателей мах надо держаться дальше, себя сливают и других, недалекие"
-50536362,hodimvmore,541728,"[id58151892|Mister], 🤣"
-50536362,hodimvmore,541728,"Дома вкл впн и все бл ть работает, не благодарите"
-50536362,hodimvmore,541728,Я через ВК домой звоню
-50536362,hodimvmore,541728,ВК видео отлично работает.
-50536362,hodimvmore,541728,"ВПН дома не вариант поставить? 🤦
Если нет, Занги армянский работает хорошо, и к номеру телефона не привязан"
-50536362,hodimvmore,541728,"[id552689678|Сергей], поставили впн дома, у нас в паспортах теперь место жительства сменилось на Гамбург даже на заборе номер дома и улицы поменялся"
-50536362,hodimvmore,541728,"[id235010486|Сергей], это к чему сейчас?"
-50536362,hodimvmore,541728,"[id552689678|Сергей], впн поменял местоположение дома"
-50536362,hodimvmore,541728,"[id235010486|Сергей], это типа ""шутить люблю, но не умею"", да?"
-50536362,hodimvmore,541728,"[id552689678|Сергей], тебе не понравилась шутка? А как ты дома впн ставишь? Сам или мастеров вызываете они вам его ставят?"
-50536362,hodimvmore,541728,"[id235010486|Сергей], н-да... Интуиция меня не подвела ☝️. Петросян не твой родственник?"
-50536362,hodimvmore,541728,"[id552689678|Сергей], с чего это вдруг твой кумир, стал моим родственником?"
-50536362,hodimvmore,541728,"IMO, ВК, телега, Мах"
-50536362,hodimvmore,541728,IMO
-50536362,hodimvmore,541728,Яндекс телемост
-50536362,hodimvmore,541716,👍🤣
-50536362,hodimvmore,541716,Ещё походит! Неси синюю изоленту и пластиковые хамуты!)🤣
-50536362,hodimvmore,541715,"Видел я один такой интересный фильм. Только там был не клюз, а стиральная машинка.🤣🤣🤣"
-50536362,hodimvmore,541712,"Нежданчик, забился фильтр на куллерах)👍😊😄"
-50536362,hodimvmore,541712,Надо шевелиться и для Жены время найдется  работы на час
-50536362,hodimvmore,541712,Где роба с руковами? Это больше всего смущает
-50536362,hodimvmore,541712,"[id140240735|Андрей], молодой и не опытный еще 🤣 по работаешь лет 6-7 замечать этого не будешь"
-50536362,hodimvmore,541712,"[id329695027|Никита], ну, так-то пофиг, но бредовые правила, чтоб всегда в машине в каске ходил, я тоже не понимаю, ну и много еще чего, а так, хоть роба спасет от ободранной руки в случае чего. Но больше всего, я не понимал некоторых стармехов, кто прям бесился, за работу в перчатках, ну странные они, пусть с перчаток будет течь масло, но если ключ сорвется, я не разхреначу себе пол руки"
-50536362,hodimvmore,541712,"[id140240735|Андрей], чем больше работаешь, тем меньше удивляться будешь"
-50536362,hodimvmore,541712,"[id140240735|Андрей], правила написаны кровью, это не просто так придумано. 
вот как оторвет пол пакши из-за перчатки, или что нибудь в голову прилетит без каски, сразу все понятно станет. 
не понятно - это до поры до времени."
-50536362,hodimvmore,541712,"[id26369207|Артём], что оторвет? Яж не со вращающимися деталями работаю, а в основном с горячими/""острыми"""
-50536362,hodimvmore,541712,"[id26369207|Артём], или ты из тех типов, кто за мнимую безопасность топит, как приехал новый 2й, я ему здрасте, он мне где шузы, спишу, да пожалуйста, шузы моего размера заказаны давно, компания не хочет везти, я причем, в кладовке на 3 размера больше лежат, это безопасно? А если я в них с трапа наепнусь или ногу подверну это тоже безопасно?"
-50536362,hodimvmore,541712,"В мыслях.-эх, лучше бы дома борщ готовила..."
-50536362,hodimvmore,541712,Надо было забэквошить))
-50536362,hodimvmore,541712,Бросай этого неудачника 😹
-50536362,hodimvmore,541701,Краболовы сразу палятся ножом Викторинокс но поясе из лямки корейской проалифенки ))
-50536362,hodimvmore,541701,"[id51908497|Роман], Это стеркодер ( ТРАЛЬЩИК) сзади дверь в машину"
-50536362,hodimvmore,541701,"[id51908497|Роман], тут не одного краболова нет🤣 это тральщик, ловит морского окуня... Хз в степях Исландии😁"
-50536362,hodimvmore,541701,"[id753678321|Vadim], есть. Я 😝 у меня нож и сапоги оранжевые корейские"
-50536362,hodimvmore,541701,"рыба тоже, по-ходу поняла, куда она попала"
-50536362,hodimvmore,541701,Как эта рыба называется? Наверно очень полезная
-50536362,hodimvmore,541701,"[id641440717|Алексей], морской окунь, вкусное нежное мясо."
-50536362,hodimvmore,541683,Махина😄
-50536362,hodimvmore,541683,Бульба снизу..
-50536362,hodimvmore,541683,Может кто работал на подобных. Есть вопрос. Понятно где находится машинное отделение. А что находится под основной (передней) надстройкой?
-50536362,hodimvmore,541678,"О, были времена)😊😄"
-50536362,hodimvmore,541678,"Это то же самое, что их знак почета!"
-50536362,hodimvmore,541678,"подарок- это открытка, отпуск и отгул- за свой счет, премия- ну думаю 10% от оклада, а оклады там 👎"
-50536362,hodimvmore,541676,"[id20528969|Александр], где найти оригинал для распечатки. Не как не могу найти)"
-50536362,hodimvmore,541676,"[id149119124|Николай], мне попалась в Швеции очень давно,"
-50536362,hodimvmore,541669,Зови их в гости!
-50536362,hodimvmore,541663,"Моряков не хватает - вот и приходится котикам работать, не смотря, что у них лапки"
-50536362,hodimvmore,541663,Это что за музей?🤣
-50536362,hodimvmore,541663,"[id209299148|Виктор], Чешка, проект 21 88"
-50536362,hodimvmore,541663,"[id190729472|Dmitriy], я так и понял🤣"
-50536362,hodimvmore,541663,"[id209299148|Виктор], крейсер Аврора."
-50536362,hodimvmore,541663,"Товарищ старпом!
_ Мррр, мя!"
-50536362,hodimvmore,541663,"Думал, что меня не удивить, но... складывающийся штурвал смог"
-50536362,hodimvmore,541663,Чиф .
-50536362,hodimvmore,541663,Страшный помощник !)
-50536362,hodimvmore,541663,Мяутросу подняться на мостик
-50536362,hodimvmore,541657,👍👍👍
-50536362,hodimvmore,541657,"Черно _ золотое марево заката явно предвещало...
.......
Так начинался детектив 
""Выстрел в мехотсеке!"""
-50536362,hodimvmore,541645,"Это мой постоянный сон...
.......
Начинается страшный шторм...
По бескрайнему океану идет огромный корабль...
Над ним появляется огромный самолет..."
-50536362,hodimvmore,541639,И не на Мартинике!
-50536362,hodimvmore,541639,Да я лучше пойду ка кофейку хлебну...
-50536362,hodimvmore,541639,Кто на что учился 🤣
-50536362,hodimvmore,541639,Стебанут что ли?
-50536362,hodimvmore,541639,"Что за разжигание?!  Механики так же от мала до велика приходят на мостик попить кофе с видом на море, и обсудить ту или иную ситуацию. Если экипаж адекватный конечно же))"
-50536362,hodimvmore,541639,"Забыли добавить ""пить кофе , за большую зп , в чисто и прохладе , в тишине"""
-50536362,hodimvmore,541639,"[id4067517|Кирилл], или на погрузке дышать всякими цементо - удобрениями , красить трюм с закрытыми крышками, лазить по балластным танкам и ""загорать"" под антенами радаров."
-50536362,hodimvmore,541639,"[id4067517|Кирилл], вкусный бразильский  кофе из de longi)"
-50536362,hodimvmore,541639,"Иногда, нужно и поработать)"
-50536362,hodimvmore,541639,"Добрый день . Да обычное движение на ГД вот только не понятко обычно на втулке оссобенно на рубашке там только науипь , и фтулка она без всяких штуцеров а тут я так понял штуцера от лубрикаторов подача смазки их не должно быть фтулка выходит чистая а тут что то не так ."
-50536362,hodimvmore,541639,"[id648841709|Андрей], ясное дело она водой забортной охлаждает цилиндр"
-50536362,hodimvmore,541639,"Там обычно ставят резину , это бурты для резиновых колец ."
-50536362,hodimvmore,541639,Mitsubishi по ходу.
-50536362,hodimvmore,541639,Опять дети подвала скулят
-50536362,hodimvmore,541639,"Мне кажется, или показано 2 процесса разборки разных юнитов? Состояние главного отличается по чистоте и юниты разные.🤔"
-50536362,hodimvmore,541639,Класс
-50536362,hodimvmore,541639,"Ну да, мы только кофе пьем.Пароход ведь сам по себе куда то движется и все навигационное оборудование , чудесным образом, само функционирует:)"
-50536362,hodimvmore,541639,"[id207730918|Михаил], и вахты 6 через 6 с недосыпом 😎"
-50536362,hodimvmore,541639,"[id217394714|Иван], а пардон!)Тонны документов,погрузка-выгрузка,бесконечное общение с агентами( имбицилами)"
-50536362,hodimvmore,541639,"[id207730918|Mikhail], контрол Ц, контрол В)))
С  ВРШ бы так каждый штурманенок работал)))"
-50536362,hodimvmore,541639,Смайлики прикольные на пайолах
-50536362,hodimvmore,541639,Нарушение элементарных правил техники безопасности.
-50536362,hodimvmore,541639,Я вчера снегокат российского производства дома собрал… это посложнее будет …
-50536362,hodimvmore,541639,"[id7799197|Валерий], ты мебель нашего производства собирал? Это посложнее снегоката, там из деталей только финальный чертеж🤷🏻‍♂️"
-50536362,hodimvmore,541639,древнее судно🧐
-50536362,hodimvmore,541639,"Ну, кто на что учился, что уж жалуетесь?)"
-50536362,hodimvmore,541639,Боцман 🥱
-50536362,hodimvmore,541639,"Меня восхищает понимание физики, механики и электрики. Равно как и знание астрономии, географии, языков. Равно как и умение достойно решать вопросы управления. 

Механизмы ... они очень честные.) ИИ - бесхитростный.) 

По-моему, сложнее всего - с людьми. 🤔

Очень сложно, наверное, быть капитаном в современных условиях. Когда находишься между командой и капиталистическими финансовыми интересами. 

Дай Бог тем, кто выбрал эту стезю - пройти свой путь достойно в современных реалиях ..."
-50536362,hodimvmore,541639,"И, конечно, всем - терпимости, человечности, взаимопонимания и взаимного уважения."
-50536362,hodimvmore,541639,В петушатнике там с документами делов до хренища
-50536362,hodimvmore,541634,"Эх!
Увидеть бы КОРАБЛЬ В НЕБЕСАХ!"
-50536362,hodimvmore,541624,Чайка ходит по песку_ моряку сулит тоску!
-50536362,hodimvmore,541624,"Давайте продолжим.😂ветер в жопу,мы в Европу.👍"
-50536362,hodimvmore,541624,"Если чайка села на воду, значит, она устала."
-50536362,hodimvmore,541624,"Если СОЛНЦЕ 🌞 село в воду, жди хорошую погоду!… 
СОЛНЦЕ!!!! Блть, причем тут чайка?!!! 
Чайка и в херовую погоду на воде сидит, ибо до ближайшего берега 200 миль!!!"
-50536362,hodimvmore,541623,"А, как же - по Улыбейшину на мультиПаспорте🤣"
-50536362,hodimvmore,541623,"По каким сделали, выбора особо_ НЕТ!"
-50536362,hodimvmore,541617,До Магадана далеко?
-50536362,hodimvmore,541617,Рыбу давай!)))
-50536362,hodimvmore,541601,"Нет, плохая примета_ это ШАТАЮЩИЙСЯ!"
-50536362,hodimvmore,541601,"Если конкретно говорить про машину которая на фото, то это норма. В остальных случаях все зависит от ситуации"
-50536362,hodimvmore,541601,"[id47676586|Константин], на волгодонах и волгонефтях дед бегает вместе со всеми 🤣"
-50536362,hodimvmore,541601,Хуже если он выбегает из машины...
-50536362,hodimvmore,541601,Дед должен спускаться в ЦПУ  но не дальше .☝️
-50536362,hodimvmore,541601,Бегущий по машине капитан - примета еще хуже
-50536362,hodimvmore,541587,Опачки
-50536362,hodimvmore,541587,Наш)
-50536362,hodimvmore,541587,Ну этот тоже нехилый для 50 лет существования
-50536362,hodimvmore,541587,Сила 💪
-50536362,hodimvmore,541587,И английский не нужен
-50536362,hodimvmore,541587,👍👍👍👍👍👍👍👍❤
-50536362,hodimvmore,541583,"И давление 2 килограмма, где рванёт..?))"
-50536362,hodimvmore,541583,"[id12685339|Дмитрий], в антверпене бункеровались, 9бар давили, гдет в трубе встала мазутина и никак, потом долго мучались чтоб засор устранить. Вообще там мега паршивое топливо"
-50536362,hodimvmore,541583,"АРА, чтоб их"
-50536362,hodimvmore,541583,Пипец шланг должен проверять бункеровщик
-50536362,hodimvmore,541583,"*ой, полилося (как говорила моя бывшая)"
-50536362,hodimvmore,541583,Ну нихуя себе🤣
-50536362,hodimvmore,541583,Мазута)
-50536362,hodimvmore,541583,"У такого бомж бункеровщика и мазут, небось, паршивый. Готовьтесь спать у сепаратора. 😬"
-50536362,hodimvmore,541583,Что такое MARPOL? Не слышали! 🤣🤣🤣
-50536362,hodimvmore,541583,И шо делать?
-50536362,hodimvmore,541583,Тоже бункеровка
-50536362,hodimvmore,541567,Мутанты какие-то
-50536362,hodimvmore,541567,"[id462951515|Сергей], обычные курдючные овцы."
-50536362,hodimvmore,541554,"Раз два три четыре пять
В рифму не умею я 😁
 

Но электришены  это вообще святые люди на параходе☝ без них ни сепаратор ни кофемашина работать не будут"
-50536362,hodimvmore,541554,"Наш электрик судовой!, хоть хуёвенький, но свой!.."
-50536362,hodimvmore,541554,"[id15883604|Юрий], 1класса😎"
-50536362,hodimvmore,541554,"Табуреток на флоте нет!, есть баночки!!!"
-50536362,hodimvmore,541554,"Как это нет вопросов? Обед вовремя не приготовлен, а через час все уже на вахте, не до обеда."
-50536362,hodimvmore,541554,"[id26425088|Альберт], пусть провода, если рвутся, то по расписанию, да? 😃

Главное, чтобы не рвались нервы?
 
Или нет повода для нервов? 🤔

Или для нервного повода всë сгодится? 🤔 Было бы желание?"
-50536362,hodimvmore,541554,Дичь какая то🤮порвать случайно силовой камбузный кабель...
-50536362,hodimvmore,541553,Фиолетовый капитанский мостик!
-50536362,hodimvmore,541553,"[id1064195813|Serebrin], пояснение для дальтоников...😃"
-50536362,hodimvmore,541553,"[id141967767|Виктория], А то уйдут не туда...😁"
-50536362,hodimvmore,541553,"[id1064195813|Serebrin], ...кто уйдут, вахтенные и куда, за борт❓"
-50536362,hodimvmore,541553,"[id141967767|Виктория], Лишь бы не механы 
мимо мехотсека!"
-50536362,hodimvmore,541553,"[id1064195813|Serebrin], где-то видел фотку, где дизеля в розовый были покрашены)"
-50536362,hodimvmore,541553,"[id140240735|Андрей], Это Любимой 
на 8 марта!
С букетом из океанских лилий
и гаечным ключом с бантиком!"
-50536362,hodimvmore,541553,"[id1064195813|Serebrin], ключ хоть шоколадный?)"
-50536362,hodimvmore,541553,"[id140240735|Андрей], Марципановый!"
-50536362,hodimvmore,541553,Когда на судне нех*р делать
-50536362,hodimvmore,541553,"Городской рейд,Архангельск."
-50536362,hodimvmore,541553,Один из старых грачей...
-50536362,hodimvmore,541553,"[id456194888|Максим], точно...Е или А type"
-50536362,hodimvmore,541551,А Любимые?
-50536362,hodimvmore,541551,И деньги уже закончились
-50536362,hodimvmore,541549,https://t.me/seafarervacancies
-50536362,hodimvmore,541519,https://t.me/marengopro
-50536362,hodimvmore,541511,"Обожаю Карибасы)👍😍
 Белые пляжи, по-летрать по пальмам😄 Хорошо на островах"
-50536362,hodimvmore,541511,"[id771105283|Серхиннио], фавелы и куча муссора вокруг, везде. Особенно в воде. Красотаааа"
-50536362,hodimvmore,541511,"[id15623682|Андрей], если, мы судим по фото или трущебам, где Вы были-это другое)
 В свое время, работал на круизном паруснике-Карибасы агонь😄"
-50536362,hodimvmore,541511,Ломбок или Лузон? Респект!
-50536362,hodimvmore,541511,"[id33132954|Liudmila],  да на оба-двое. Эти фото LOM. 😁"
-50536362,hodimvmore,541511,👍
-50536362,hodimvmore,541479,Литробол🤣
-50536362,hodimvmore,541479,"Умогонством!
С препятствиями..."
-50536362,hodimvmore,541479,Лёгкое диванолежание
-50536362,hodimvmore,541479,"Админ, блеать, че за хр нь ты несешь"
-50536362,hodimvmore,541479,Подъём стакана переворотом + выход силой из-под стола
-50536362,hodimvmore,541479,€бля с препятствиями и без. €блю люблю до безумия!!! 😉😉😉
-50536362,hodimvmore,541479,Футбол ⚽️
-50536362,hodimvmore,541479,"Автоспорт ,сим рейсинг ,тяжолая атлетика .бег"
-50536362,hodimvmore,541463,ГРЭЙ!
-50536362,hodimvmore,541463,"[id1064195813|Serebrin], оборжаться, как смешно."
-50536362,hodimvmore,541463,"Написано ж пати боут, поэтому и водка назвали 🤣 аналог речного бухлохода"
-50536362,hodimvmore,541458,Вот вот таль на ебальник упадёт!…
-50536362,hodimvmore,541458,Полубак дело такое))))
-50536362,hodimvmore,541458,"Ладно, а если кому понадобится средство спасения?"
-50536362,hodimvmore,541458,День едим 2 пьём
-50536362,hodimvmore,541451,И мир СОБОЮ заслонив!
